"airline","flight","source_city","departure_time","stops","arrival_time","destination_city","class","duration","days_left","price"
"Vistara","UK-941","Delhi","Evening","zero","Evening","Mumbai","Economy",2.33,15,3100
"Air_India","AI-9720","Kolkata","Early_Morning","one","Afternoon","Delhi","Economy",7.75,45,5835
"Air_India","AI-889","Delhi","Morning","one","Evening","Kolkata","Economy",10,9,12150
"Indigo","6E-2331","Delhi","Early_Morning","one","Afternoon","Bangalore","Economy",6.58,36,3253
"Vistara","UK-981","Delhi","Night","one","Evening","Chennai","Business",22.25,25,57992
"Air_India","AI-508","Hyderabad","Afternoon","one","Morning","Mumbai","Business",19.5,3,35780
"Vistara","UK-828","Chennai","Early_Morning","one","Morning","Kolkata","Economy",26.67,46,7081
"Air_India","AI-503","Bangalore","Evening","one","Evening","Hyderabad","Business",25.5,31,56476
"Vistara","UK-858","Bangalore","Early_Morning","one","Night","Hyderabad","Economy",14.25,45,5322
"Vistara","UK-811","Delhi","Early_Morning","one","Morning","Mumbai","Economy",5.5,30,6296
"Vistara","UK-874","Hyderabad","Morning","one","Night","Chennai","Economy",14.58,44,6287
"Vistara","UK-995","Delhi","Morning","one","Evening","Kolkata","Economy",6.5,10,14880
"Vistara","UK-816","Bangalore","Morning","one","Night","Hyderabad","Economy",9.42,21,9884
"Vistara","UK-993","Delhi","Afternoon","one","Night","Chennai","Business",10.25,42,57992
"Air_India","AI-840","Hyderabad","Night","one","Night","Kolkata","Economy",25.5,22,5314
"Air_India","AI-763","Kolkata","Early_Morning","one","Afternoon","Mumbai","Economy",5.83,17,5838
"Indigo","6E-6597","Kolkata","Night","one","Morning","Mumbai","Economy",10.58,45,3381
"Air_India","AI-631","Mumbai","Evening","one","Afternoon","Delhi","Economy",20.58,37,4149
"Air_India","AI-451","Delhi","Afternoon","one","Evening","Mumbai","Business",25.92,28,39622
"Vistara","UK-720","Kolkata","Early_Morning","one","Afternoon","Mumbai","Economy",6.83,39,6067
"Vistara","UK-970","Mumbai","Morning","one","Night","Bangalore","Business",14.58,31,69168
"Indigo","6E-369","Delhi","Night","one","Early_Morning","Bangalore","Economy",10,26,4740
"Vistara","UK-860","Hyderabad","Early_Morning","one","Evening","Mumbai","Business",9.67,14,45995
"Air_India","AI-539","Chennai","Evening","one","Night","Hyderabad","Economy",6.58,32,4294
"Indigo","6E-244","Chennai","Late_Night","two_or_more","Morning","Kolkata","Economy",8,19,5551
"Vistara","UK-996","Mumbai","Evening","one","Evening","Kolkata","Economy",23.58,11,10058
"Vistara","UK-873","Mumbai","Early_Morning","one","Night","Delhi","Business",16.5,5,45144
"Vistara","UK-878","Hyderabad","Afternoon","one","Night","Delhi","Business",10.08,30,51875
"GO_FIRST","G8-125","Kolkata","Evening","one","Early_Morning","Bangalore","Economy",10.25,42,4433
"Indigo","6E-384","Hyderabad","Morning","one","Evening","Kolkata","Economy",7.25,35,6312
"AirAsia","I5-829","Delhi","Night","one","Early_Morning","Hyderabad","Economy",9.75,23,2050
"AirAsia","I5-1528","Bangalore","Early_Morning","zero","Morning","Delhi","Economy",2.75,2,16516
"AirAsia","I5-588","Kolkata","Afternoon","one","Night","Mumbai","Economy",7.08,18,3379
"Indigo","6E-157","Hyderabad","Early_Morning","one","Morning","Kolkata","Economy",5.75,28,5293
"Air_India","AI-732","Kolkata","Afternoon","two_or_more","Afternoon","Chennai","Economy",23.67,26,7228
"Vistara","UK-854","Bangalore","Evening","one","Late_Night","Delhi","Economy",6.5,37,4111
"Vistara","UK-738","Kolkata","Evening","one","Morning","Chennai","Economy",17.08,4,17754
"Vistara","UK-864","Bangalore","Evening","zero","Night","Mumbai","Business",1.75,28,20760
"Air_India","AI-560","Delhi","Early_Morning","one","Night","Chennai","Economy",15.5,47,3610
"Vistara","UK-878","Hyderabad","Afternoon","one","Night","Delhi","Business",10.08,38,68899
"Vistara","UK-846","Bangalore","Morning","one","Night","Delhi","Business",14.5,16,54841
"Air_India","AI-685","Mumbai","Early_Morning","one","Late_Night","Delhi","Business",22.58,37,47205
"Vistara","UK-816","Bangalore","Morning","one","Night","Kolkata","Business",11.25,31,60508
"Air_India","AI-624","Delhi","Evening","one","Morning","Bangalore","Business",16.17,38,42457
"GO_FIRST","G8-347","Mumbai","Early_Morning","one","Evening","Hyderabad","Economy",12.08,25,7918
"Air_India","AI-671","Mumbai","Morning","one","Morning","Delhi","Business",23.92,45,50957
"Vistara","UK-776","Kolkata","Evening","one","Afternoon","Hyderabad","Business",18.67,6,49207
"Air_India","AI-669","Mumbai","Morning","one","Afternoon","Bangalore","Economy",26.33,11,11508
"Air_India","AI-765","Kolkata","Evening","zero","Evening","Chennai","Business",2.42,32,20606
"Indigo","6E-5018","Delhi","Afternoon","one","Night","Mumbai","Economy",10.33,18,3959
"SpiceJet","SG-3831","Hyderabad","Evening","one","Evening","Kolkata","Economy",3.42,14,5292
"Vistara","UK-876","Hyderabad","Night","one","Afternoon","Delhi","Economy",15.08,18,5892
"AirAsia","I5-1563","Kolkata","Evening","two_or_more","Morning","Delhi","Economy",13.17,31,3014
"Air_India","AI-809","Mumbai","Morning","one","Night","Kolkata","Business",12.33,19,49725
"AirAsia","I5-1982","Bangalore","Early_Morning","one","Afternoon","Delhi","Economy",8.25,34,4570
"Indigo","6E-5312","Mumbai","Morning","zero","Afternoon","Hyderabad","Economy",1.33,2,5208
"Vistara","UK-860","Hyderabad","Early_Morning","one","Morning","Kolkata","Business",25.75,40,51819
"Vistara","UK-807","Delhi","Night","zero","Night","Bangalore","Economy",2.67,21,4501
"Indigo","6E-7136","Hyderabad","Morning","one","Evening","Delhi","Economy",5.33,15,9231
"Vistara","UK-822","Chennai","Morning","one","Evening","Hyderabad","Business",10.17,26,77217
"Air_India","AI-766","Chennai","Morning","one","Night","Delhi","Economy",11.67,30,5082
"GO_FIRST","G8-317","Mumbai","Early_Morning","one","Evening","Kolkata","Economy",11.92,44,5415
"Vistara","UK-673","Delhi","Afternoon","two_or_more","Morning","Chennai","Economy",22.5,24,7610
"Vistara","UK-970","Mumbai","Morning","one","Evening","Bangalore","Business",8.25,42,69168
"Vistara","UK-951","Delhi","Afternoon","zero","Evening","Mumbai","Economy",2.17,14,5955
"Air_India","AI-402","Kolkata","Morning","one","Night","Hyderabad","Business",13.17,10,52063
"Vistara","UK-817","Delhi","Evening","two_or_more","Morning","Chennai","Economy",16.75,47,8719
"Vistara","UK-851","Mumbai","Early_Morning","one","Afternoon","Delhi","Economy",5.67,26,6122
"Indigo","6E-7136","Hyderabad","Morning","one","Evening","Mumbai","Economy",5.92,32,2301
"Indigo","6E-6749","Mumbai","Early_Morning","zero","Morning","Kolkata","Economy",2.67,6,8253
"Air_India","AI-559","Hyderabad","Early_Morning","one","Evening","Kolkata","Economy",35.08,40,6312
"Air_India","AI-9518","Hyderabad","Night","one","Evening","Delhi","Economy",19.33,45,6128
"Indigo","6E-2148","Delhi","Early_Morning","one","Afternoon","Kolkata","Economy",6.83,12,5955
"Vistara","UK-875","Mumbai","Evening","one","Afternoon","Delhi","Business",17.33,17,41269
"Indigo","6E-591","Chennai","Morning","zero","Afternoon","Hyderabad","Economy",1.33,5,4202
"GO_FIRST","G8-7546","Mumbai","Evening","one","Late_Night","Delhi","Economy",6.83,35,6068
"Vistara","UK-778","Kolkata","Afternoon","one","Evening","Hyderabad","Business",25.67,37,53071
"Vistara","UK-808","Bangalore","Early_Morning","one","Evening","Kolkata","Economy",10.08,36,8112
"Air_India","AI-560","Delhi","Morning","one","Night","Mumbai","Business",15.75,43,41113
"Vistara","UK-813","Delhi","Evening","two_or_more","Morning","Chennai","Business",18.25,2,87694
"AirAsia","I5-972","Hyderabad","Evening","one","Early_Morning","Mumbai","Economy",13.42,10,4449
"Vistara","UK-951","Delhi","Afternoon","one","Night","Chennai","Economy",8.75,46,5342
"Indigo","6E-605","Chennai","Afternoon","one","Night","Delhi","Economy",9.08,8,7877
"Vistara","UK-880","Hyderabad","Afternoon","one","Night","Chennai","Business",6.83,2,62314
"Vistara","UK-893","Bangalore","Evening","one","Afternoon","Delhi","Economy",19.75,16,3811
"Indigo","6E-294","Kolkata","Night","one","Early_Morning","Hyderabad","Economy",7.83,45,3401
"Indigo","6E-5013","Mumbai","Early_Morning","one","Afternoon","Kolkata","Economy",7.17,40,2835
"Indigo","6E-6017","Bangalore","Evening","one","Night","Hyderabad","Economy",4.08,16,3656
"AirAsia","I5-319","Kolkata","Afternoon","one","Late_Night","Bangalore","Economy",11.5,19,4056
"Vistara","UK-927","Delhi","Morning","one","Evening","Bangalore","Economy",9.75,43,4496
"Air_India","AI-676","Kolkata","Morning","one","Evening","Hyderabad","Economy",33.67,2,15165
"GO_FIRST","G8-305","Mumbai","Early_Morning","one","Evening","Hyderabad","Economy",13.08,16,4262
"Vistara","UK-824","Chennai","Night","one","Evening","Kolkata","Economy",23.08,8,23837
"Vistara","UK-810","Bangalore","Early_Morning","one","Night","Hyderabad","Economy",15.92,6,11205
"Air_India","AI-678","Delhi","Morning","one","Night","Kolkata","Business",14.25,48,53209
"Vistara","UK-659","Hyderabad","Morning","one","Evening","Delhi","Economy",5.5,14,10648
"Vistara","UK-828","Chennai","Early_Morning","one","Night","Delhi","Economy",14.92,46,5606
"Vistara","UK-853","Mumbai","Afternoon","one","Night","Delhi","Economy",5.58,9,12453
"Vistara","UK-834","Chennai","Evening","one","Night","Mumbai","Economy",6.67,27,4830
"SpiceJet","SG-387","Kolkata","Night","one","Morning","Bangalore","Economy",12,18,5330
"Air_India","AI-672","Chennai","Afternoon","zero","Evening","Mumbai","Business",2.17,24,23424
"Air_India","AI-501","Bangalore","Afternoon","one","Afternoon","Hyderabad","Economy",23.08,4,14002
"Vistara","UK-986","Mumbai","Night","one","Morning","Kolkata","Business",9.83,16,61485
"Air_India","AI-467","Delhi","Evening","one","Morning","Bangalore","Economy",17.92,26,6177
"Vistara","UK-824","Chennai","Night","zero","Night","Mumbai","Economy",2.08,4,7458
"GO_FIRST","G8-512","Kolkata","Early_Morning","one","Afternoon","Bangalore","Economy",9.25,22,6109
"Vistara","UK-776","Kolkata","Evening","one","Evening","Bangalore","Business",25.67,16,52287
"Indigo","6E-6339","Bangalore","Early_Morning","zero","Early_Morning","Hyderabad","Economy",1.33,19,1714
"GO_FIRST","G8-319","Mumbai","Morning","one","Night","Bangalore","Economy",11.5,17,5102
"Indigo","6E-588","Chennai","Evening","one","Late_Night","Hyderabad","Economy",7.08,40,1105
"Air_India","AI-537","Delhi","Evening","one","Evening","Mumbai","Business",24.83,34,50969
"Vistara","UK-897","Bangalore","Early_Morning","one","Afternoon","Delhi","Economy",4.58,47,3811
"Vistara","UK-809","Delhi","Evening","one","Morning","Mumbai","Business",14.42,4,58876
"Indigo","6E-811","Kolkata","Morning","one","Night","Hyderabad","Economy",9.67,1,20192
"Indigo","6E-6151","Hyderabad","Morning","one","Afternoon","Bangalore","Economy",4.25,22,3072
"Vistara","UK-954","Mumbai","Early_Morning","one","Afternoon","Hyderabad","Economy",6.58,15,9879
"Indigo","6E-417","Kolkata","Afternoon","one","Night","Delhi","Economy",7.42,41,4857
"Air_India","AI-639","Mumbai","Morning","one","Afternoon","Delhi","Business",6.42,29,53152
"Vistara","UK-944","Mumbai","Afternoon","one","Night","Hyderabad","Economy",8.25,36,3971
"Vistara","UK-970","Mumbai","Morning","one","Evening","Kolkata","Business",10.83,37,64285
"AirAsia","I5-775","Delhi","Afternoon","one","Evening","Hyderabad","Economy",6.92,44,2050
"Indigo","6E-2172","Mumbai","Morning","zero","Morning","Delhi","Economy",2.17,40,2339
"Air_India","AI-867","Mumbai","Night","one","Evening","Kolkata","Business",21.67,18,49725
"Air_India","AI-763","Kolkata","Early_Morning","one","Evening","Chennai","Business",12,41,55983
"AirAsia","I5-550","Delhi","Evening","one","Early_Morning","Hyderabad","Economy",13.92,30,2465
"Indigo","6E-638","Bangalore","Evening","one","Early_Morning","Kolkata","Economy",10.75,21,4538
"Vistara","UK-945","Delhi","Morning","one","Night","Hyderabad","Economy",9.25,10,10260
"Vistara","UK-834","Chennai","Evening","one","Morning","Hyderabad","Business",16,49,51457
"AirAsia","I5-482","Delhi","Evening","zero","Night","Mumbai","Economy",2.25,30,2410
"Vistara","UK-812","Bangalore","Morning","one","Evening","Kolkata","Economy",8.33,42,8112
"Vistara","UK-996","Mumbai","Evening","one","Morning","Hyderabad","Business",15.17,13,60365
"Vistara","UK-954","Mumbai","Early_Morning","one","Evening","Hyderabad","Economy",11,7,9879
"GO_FIRST","G8-286","Delhi","Morning","one","Afternoon","Bangalore","Economy",4.33,10,16209
"Air_India","AI-672","Chennai","Afternoon","one","Night","Hyderabad","Business",8.67,6,75395
"Vistara","UK-874","Hyderabad","Morning","one","Morning","Bangalore","Economy",26.25,36,5441
"Vistara","UK-810","Bangalore","Early_Morning","one","Evening","Mumbai","Business",9.5,36,54684
"Indigo","6E-6513","Kolkata","Morning","one","Evening","Hyderabad","Economy",8.75,34,2436
"Air_India","AI-429","Delhi","Morning","one","Afternoon","Mumbai","Economy",30.08,26,6890
"Vistara","UK-708","Kolkata","Night","one","Night","Mumbai","Business",25.17,5,59254
"Air_India","AI-803","Delhi","Early_Morning","one","Night","Mumbai","Economy",14.92,11,12150
"AirAsia","I5-747","Delhi","Evening","one","Early_Morning","Chennai","Economy",12.58,37,3918
"Vistara","UK-850","Bangalore","Evening","one","Night","Delhi","Economy",26,1,13947
"Air_India","AI-619","Mumbai","Night","one","Early_Morning","Chennai","Economy",11.75,32,3318
"Air_India","AI-867","Mumbai","Night","one","Morning","Bangalore","Business",11.42,26,54608
"Indigo","6E-5344","Bangalore","Night","zero","Late_Night","Mumbai","Economy",1.92,34,2201
"Vistara","UK-706","Kolkata","Morning","one","Morning","Mumbai","Business",25.25,46,59254
"Vistara","UK-890","Hyderabad","Evening","one","Night","Chennai","Business",26.58,2,70154
"Air_India","AI-773","Kolkata","Evening","one","Morning","Delhi","Business",15.92,36,53743
"Vistara","UK-852","Bangalore","Morning","one","Early_Morning","Hyderabad","Economy",22.33,24,5322
"Vistara","UK-866","Bangalore","Night","one","Morning","Delhi","Economy",10.42,13,10744
"AirAsia","I5-991","Kolkata","Evening","zero","Evening","Bangalore","Economy",2.83,26,3862
"Air_India","AI-559","Hyderabad","Early_Morning","one","Morning","Chennai","Business",26.42,9,51595
"Air_India","AI-526","Kolkata","Evening","one","Morning","Bangalore","Economy",15.75,31,5208
"Vistara","UK-878","Hyderabad","Afternoon","one","Morning","Chennai","Economy",22.92,33,6287
"Vistara","UK-866","Bangalore","Night","one","Morning","Chennai","Economy",11.17,14,9241
"Vistara","UK-838","Chennai","Night","one","Afternoon","Mumbai","Economy",15.5,45,4637
"Vistara","UK-877","Mumbai","Morning","one","Morning","Delhi","Economy",22.25,32,5232
"Vistara","UK-812","Bangalore","Morning","one","Evening","Kolkata","Business",8.33,27,60508
"Vistara","UK-774","Kolkata","Night","one","Night","Hyderabad","Economy",24.33,36,7572
"GO_FIRST","G8-1404","Delhi","Morning","one","Evening","Kolkata","Economy",7.08,38,4394
"Indigo","6E-134","Kolkata","Night","one","Morning","Chennai","Economy",10.83,36,4960
"Vistara","UK-870","Hyderabad","Night","one","Night","Kolkata","Business",26.17,20,51819
"Indigo","6E-512","Kolkata","Afternoon","one","Evening","Hyderabad","Economy",6.83,46,4367
"Vistara","UK-655","Mumbai","Morning","two_or_more","Morning","Hyderabad","Economy",22.17,26,6401
"GO_FIRST","G8-351","Mumbai","Morning","one","Evening","Delhi","Economy",9.5,31,7900
"Vistara","UK-829","Delhi","Early_Morning","two_or_more","Evening","Chennai","Business",12.42,44,64801
"Vistara","UK-878","Hyderabad","Afternoon","one","Morning","Chennai","Economy",19.92,37,6287
"Vistara","UK-613","Mumbai","Afternoon","one","Evening","Delhi","Business",4.5,34,37405
"Vistara","UK-958","Mumbai","Afternoon","one","Night","Chennai","Economy",7.83,44,4348
"Vistara","UK-853","Mumbai","Afternoon","zero","Evening","Bangalore","Economy",1.75,5,5103
"Indigo","6E-5372","Mumbai","Early_Morning","one","Morning","Delhi","Economy",4.33,32,2339
"Vistara","UK-738","Kolkata","Evening","one","Evening","Hyderabad","Business",25.17,35,52175
"GO_FIRST","G8-116","Bangalore","Early_Morning","one","Evening","Mumbai","Economy",11.75,38,6389
"Air_India","AI-663","Mumbai","Afternoon","one","Night","Bangalore","Economy",9.08,5,9408
"Indigo","6E-6212","Bangalore","Morning","one","Evening","Hyderabad","Economy",6.17,44,1694
"Air_India","AI-545","Chennai","Night","one","Afternoon","Delhi","Business",15.67,48,38554
"Vistara","UK-838","Chennai","Night","one","Morning","Hyderabad","Economy",12.58,39,4086
"Air_India","AI-402","Kolkata","Morning","one","Evening","Mumbai","Economy",7.83,46,6048
"Vistara","UK-898","Hyderabad","Early_Morning","one","Morning","Delhi","Economy",26,8,11488
"Air_India","AI-503","Bangalore","Evening","one","Evening","Kolkata","Business",25.33,29,60508
"Vistara","UK-816","Bangalore","Morning","one","Night","Chennai","Economy",11.25,24,6727
"Air_India","AI-768","Kolkata","Afternoon","one","Night","Mumbai","Economy",5.75,26,5523
"Vistara","UK-890","Hyderabad","Evening","one","Morning","Chennai","Business",16.25,24,66122
"Air_India","AI-9885","Hyderabad","Morning","one","Afternoon","Kolkata","Economy",27.75,29,9873
"Indigo","6E-605","Chennai","Afternoon","one","Night","Delhi","Economy",10.08,41,3860
"Indigo","6E-5018","Delhi","Afternoon","one","Night","Mumbai","Economy",10.33,25,3959
"Air_India","AI-9876","Bangalore","Afternoon","one","Morning","Chennai","Economy",19.67,38,5221
"Indigo","6E-893","Kolkata","Morning","one","Evening","Delhi","Economy",7.08,42,4439
"AirAsia","I5-336","Mumbai","Night","one","Morning","Hyderabad","Economy",12.58,37,2105
"Indigo","6E-2027","Bangalore","Morning","zero","Afternoon","Delhi","Economy",2.92,37,4500
"Vistara","UK-874","Hyderabad","Morning","one","Early_Morning","Bangalore","Economy",23.33,43,5441
"Air_India","AI-9609","Delhi","Evening","one","Afternoon","Mumbai","Economy",19.25,29,6339
"Vistara","UK-874","Hyderabad","Morning","one","Evening","Bangalore","Business",9.25,43,38099
"Air_India","AI-669","Mumbai","Morning","two_or_more","Morning","Bangalore","Economy",20.92,47,8631
"Air_India","AI-763","Kolkata","Early_Morning","one","Morning","Chennai","Economy",25.92,37,4969
