"price","model","year","transmission","mileage","fuelType","tax","mpg","engineSize"
10000,"Fiesta",2018,"Manual",19279,"Petrol",145,65.7,1
15299,"Kuga",2017,"Manual",14710,"Diesel",145,60.1,2
11995,"Fiesta",2019,"Manual",11882,"Petrol",145,58.9,1
5820,"Focus",2013,"Manual",95723,"Diesel",20,67.3,1.6
11298,"Fiesta",2019,"Manual",13778,"Petrol",150,58.9,1
8998,"Fiesta",2016,"Manual",27446,"Petrol",0,65.7,1
13500,"Fiesta",2019,"Manual",5022,"Petrol",145,58.9,1
18849,"Kuga",2017,"Automatic",15073,"Diesel",145,54.3,2
5799,"Fiesta",2011,"Automatic",29475,"Petrol",200,42.8,1.4
15000,"Fiesta",2019,"Manual",12500,"Petrol",145,58.9,1
11450,"Fiesta",2018,"Manual",15220,"Petrol",145,65.7,1
13500,"Focus",2018,"Manual",16612,"Petrol",145,57.7,1
17500,"Fiesta",2020,"Manual",25,"Petrol",145,58.9,1
14900,"Fiesta",2018,"Manual",96,"Petrol",145,65.7,1
7490,"Fiesta",2013,"Manual",25000,"Petrol",0,65.7,1
8550,"Fiesta",2017,"Manual",55836,"Petrol",0,65.7,1
9850,"Fiesta",2018,"Manual",6831,"Petrol",145,64.2,1.1
15498,"Kuga",2017,"Manual",38113,"Diesel",125,60.1,2
8100,"Ka+",2017,"Manual",9777,"Petrol",145,57.7,1.2
14499,"Fiesta",2019,"Manual",10969,"Petrol",145,55.4,1
8995,"Fiesta",2017,"Manual",24282,"Petrol",0,65.7,1
12800,"Fiesta",2019,"Manual",13385,"Petrol",145,56.5,1
9995,"Fiesta",2015,"Automatic",4000,"Petrol",145,47.9,1.6
9991,"Fiesta",2017,"Manual",26394,"Petrol",145,65.7,1
7795,"Ka+",2018,"Manual",9662,"Petrol",145,57.7,1.2
7390,"Fiesta",2014,"Manual",17014,"Petrol",0,65.7,1
6699,"Ka+",2017,"Manual",33315,"Petrol",30,57.7,1.2
22500,"Kuga",2019,"Manual",2514,"Diesel",145,39.2,2
16950,"Focus",2019,"Manual",9212,"Petrol",145,60.1,1
13298,"Focus",2017,"Manual",9162,"Petrol",125,51.4,1.5
4290,"KA",2012,"Manual",47000,"Petrol",30,57.7,1.2
9600,"Fiesta",2016,"Manual",24257,"Petrol",0,65.7,1
6000,"Fiesta",2013,"Manual",34583,"Petrol",30,54.3,1.2
10998,"Grand C-MAX",2017,"Manual",48934,"Petrol",150,54.3,1
6100,"Fiesta",2013,"Manual",29863,"Petrol",0,65.7,1
19450,"Focus",2018,"Manual",12250,"Petrol",145,41.5,2
2995,"Fiesta",2012,"Manual",98000,"Petrol",125,50.4,1.2
22750,"Focus",2020,"Manual",550,"Petrol",145,51.4,1.5
14900,"Kuga",2017,"Manual",21419,"Diesel",145,60.1,2
19995,"Kuga",2019,"Manual",11312,"Diesel",145,47.9,2
10500,"EcoSport",2017,"Manual",11518,"Petrol",145,52.3,1
15791,"S-MAX",2016,"Manual",42148,"Diesel",125,56.5,2
6598,"Focus",2015,"Manual",71314,"Diesel",0,74.3,1.5
14591,"Kuga",2017,"Manual",43239,"Diesel",145,54.3,2
8595,"Focus",2015,"Semi-Auto",31000,"Petrol",160,44.8,1.6
18600,"Kuga",2018,"Manual",13032,"Diesel",145,47.9,2
17920,"Kuga",2017,"Automatic",15815,"Petrol",235,38.2,1.5
9999,"EcoSport",2017,"Manual",16785,"Diesel",30,64.2,1.5
13489,"Fiesta",2019,"Manual",11268,"Petrol",145,58.9,1
8999,"Fiesta",2017,"Manual",6238,"Petrol",145,64.2,1.1
8499,"EcoSport",2016,"Manual",31530,"Petrol",125,53.3,1
10999,"Fiesta",2017,"Manual",22612,"Petrol",150,65.7,1
18999,"Kuga",2019,"Manual",9695,"Diesel",145,54.3,1.5
12490,"Kuga",2016,"Manual",32000,"Petrol",160,45.6,1.5
12150,"Kuga",2015,"Manual",63000,"Diesel",145,54.3,2
11250,"Focus",2017,"Manual",20309,"Petrol",145,60.1,1
4695,"S-MAX",2008,"Manual",72900,"Diesel",200,45.6,2
17990,"Galaxy",2018,"Manual",31909,"Diesel",145,56.5,2
9000,"Kuga",2014,"Manual",39187,"Diesel",125,60.1,2
6710,"Ka+",2017,"Manual",32726,"Petrol",30,57.7,1.2
13970,"Kuga",2017,"Automatic",19316,"Petrol",240,38.2,1.5
8600,"Fiesta",2017,"Manual",55535,"Diesel",145,78.5,1.5
18890,"Kuga",2019,"Manual",13301,"Diesel",145,54.3,1.5
7140,"B-MAX",2013,"Manual",34320,"Petrol",30,57.7,1
8000,"Fiesta",2016,"Manual",49566,"Petrol",0,65.7,1
15791,"Focus",2019,"Manual",12624,"Petrol",145,58.9,1
18499,"Focus",2018,"Manual",29553,"Petrol",145,41.5,2
12698,"Focus",2017,"Manual",9484,"Diesel",0,74.3,1.5
7999,"Fiesta",2014,"Manual",18000,"Petrol",0,65.7,1
15995,"Kuga",2017,"Automatic",42325,"Diesel",145,54.3,2
9933,"Focus",2015,"Automatic",16186,"Petrol",165,44.8,1.6
10000,"Fiesta",2017,"Manual",25243,"Petrol",145,65.7,1
10350,"Mondeo",2016,"Manual",18242,"Diesel",0,78.5,1.5
32599,"Edge",2019,"Semi-Auto",5542,"Diesel",145,37.2,2
11995,"Focus",2018,"Manual",16246,"Petrol",145,61.4,1
8091,"Fiesta",2017,"Manual",19877,"Petrol",125,54.3,1.2
6995,"Ka+",2018,"Manual",10529,"Petrol",145,57.7,1.2
14800,"EcoSport",2018,"Manual",9060,"Petrol",145,51.4,1
14799,"EcoSport",2018,"Manual",11668,"Petrol",150,54.3,1
15991,"Focus",2017,"Manual",46604,"Petrol",150,41.5,2
11495,"Fiesta",2017,"Manual",11476,"Petrol",145,65.7,1
10591,"Fiesta",2017,"Semi-Auto",6217,"Petrol",145,47.9,1.6
18490,"Edge",2017,"Semi-Auto",36000,"Diesel",160,48.7,2
15780,"Galaxy",2016,"Manual",53164,"Diesel",125,56.5,2
9850,"Fiesta",2017,"Manual",6229,"Petrol",145,65.7,1
12998,"Kuga",2017,"Manual",6318,"Petrol",160,45.6,1.5
13999,"EcoSport",2018,"Manual",6500,"Petrol",150,52.3,1
14800,"EcoSport",2018,"Manual",4036,"Petrol",145,53.3,1
9280,"Focus",2016,"Semi-Auto",12500,"Petrol",125,51.4,1
15998,"Kuga",2017,"Manual",22814,"Diesel",145,54.3,2
18999,"Kuga",2018,"Manual",8100,"Diesel",145,47.9,2
15299,"Kuga",2018,"Manual",2299,"Diesel",145,54.3,1.5
9500,"Focus",2017,"Manual",40096,"Diesel",0,74.3,1.5
9700,"Fiesta",2018,"Manual",26880,"Petrol",145,58.9,1
9100,"EcoSport",2017,"Manual",10915,"Petrol",125,52.3,1
14299,"Focus",2014,"Manual",22035,"Petrol",235,39.2,2
15995,"EcoSport",2019,"Manual",5000,"Petrol",145,53.3,1
10000,"B-MAX",2017,"Manual",29990,"Petrol",145,57.7,1
25700,"Focus",2019,"Manual",4500,"Petrol",145,34.5,2.3
5000,"Grand C-MAX",2011,"Manual",92785,"Petrol",200,40.9,1.6
8000,"Focus",2015,"Manual",40253,"Petrol",20,60.1,1
4640,"Fiesta",2013,"Manual",79608,"Petrol",0,65.7,1
41000,"Mustang",2020,"Manual",100,"Petrol",145,22.8,5
10190,"Fiesta",2018,"Manual",24417,"Petrol",145,65.7,1
11000,"Focus",2017,"Manual",27530,"Petrol",20,60.1,1
18199,"Kuga",2019,"Manual",7523,"Diesel",145,45.6,1.5
13999,"Mondeo",2018,"Automatic",34300,"Diesel",145,45.6,2
18200,"Kuga",2019,"Manual",5730,"Diesel",145,38.2,2
13998,"Kuga",2017,"Manual",51772,"Diesel",125,60.1,2
15000,"EcoSport",2019,"Manual",6777,"Petrol",145,53.3,1
24995,"Tourneo Custom",2019,"Manual",5341,"Diesel",145,32.5,2
10299,"Focus",2015,"Automatic",38286,"Diesel",30,64.2,2
6991,"Fiesta",2015,"Manual",29012,"Petrol",125,54.3,1.2
8795,"Mondeo",2015,"Manual",62248,"Diesel",20,68.9,2
10770,"Kuga",2015,"Semi-Auto",29665,"Diesel",150,52.3,2
16320,"Kuga",2017,"Manual",24803,"Diesel",145,60.1,2
29989,"Edge",2019,"Automatic",4536,"Diesel",150,37.2,2
10380,"Focus",2017,"Manual",22945,"Petrol",145,61.4,1
8350,"Focus",2015,"Manual",46935,"Petrol",20,60.1,1
31317,"Mustang",2017,"Semi-Auto",9511,"Petrol",145,23.5,5
9270,"Focus",2016,"Manual",16327,"Diesel",0,83.1,1.5
10491,"Focus",2018,"Manual",23968,"Petrol",145,60.1,1
14998,"Focus",2016,"Manual",9054,"Diesel",20,67.3,2
7995,"Ka+",2018,"Manual",12679,"Petrol",145,57.7,1.2
6790,"Mondeo",2013,"Manual",67000,"Diesel",30,61.4,2
19500,"Kuga",2019,"Manual",12330,"Diesel",145,47.9,2
8495,"Galaxy",2013,"Automatic",60000,"Diesel",200,47.1,2
7995,"Fiesta",2016,"Manual",20700,"Petrol",125,54.3,1.2
7995,"Fiesta",2015,"Manual",8700,"Petrol",125,54.3,1.2
11495,"Fiesta",2018,"Manual",15146,"Petrol",150,65.7,1
7890,"B-MAX",2015,"Automatic",16796,"Petrol",160,44.1,1.6
13298,"Focus",2019,"Manual",15320,"Petrol",150,60.1,1
13800,"Focus",2018,"Manual",22889,"Diesel",145,58.9,1
13210,"Kuga",2018,"Manual",10945,"Diesel",145,64.2,1.5
17500,"EcoSport",2019,"Manual",4500,"Petrol",150,53.3,1
9498,"Kuga",2015,"Manual",63863,"Diesel",145,54.3,2
17298,"Grand Tourneo Connect",2018,"Automatic",8354,"Diesel",150,56.6,1.5
14995,"Kuga",2016,"Manual",24031,"Diesel",145,54.3,2
9999,"Grand C-MAX",2016,"Manual",29843,"Diesel",30,64.2,1.5
10490,"Fiesta",2018,"Manual",30922,"Petrol",145,65.7,1
13491,"Fiesta",2017,"Manual",7993,"Petrol",150,62.8,1
7998,"Fiesta",2016,"Manual",30654,"Petrol",0,65.7,1
10790,"Fiesta",2018,"Manual",14890,"Petrol",145,65.7,1
17448,"EcoSport",2019,"Manual",3260,"Petrol",145,51.4,1
10170,"Focus",2017,"Manual",42903,"Diesel",145,74.3,1.5
12250,"Fiesta",2018,"Manual",8000,"Petrol",145,65.7,1
14995,"EcoSport",2019,"Manual",15341,"Diesel",145,68.9,1.5
15991,"Focus",2019,"Manual",12555,"Diesel",145,62.8,1.5
10998,"Fiesta",2017,"Manual",2360,"Petrol",150,65.7,1
15695,"EcoSport",2018,"Manual",20735,"Diesel",145,64.2,1.5
16700,"Tourneo Custom",2016,"Manual",22704,"Diesel",200,44.8,2
9495,"Fiesta",2015,"Manual",17288,"Petrol",0,65.7,1
11999,"Focus",2017,"Manual",9381,"Petrol",145,60.1,1
5971,"Fiesta",2015,"Manual",42344,"Petrol",125,54.3,1.2
7800,"Focus",2014,"Manual",51443,"Diesel",0,74.3,1.5
7240,"Fiesta",2015,"Manual",32137,"Diesel",0,88.3,1.5
18999,"Galaxy",2018,"Semi-Auto",42164,"Diesel",145,52.3,2
10699,"Focus",2015,"Automatic",21147,"Petrol",145,46.3,1.5
8495,"Fiesta",2017,"Manual",27653,"Petrol",145,54.3,1.2
18000,"Kuga",2018,"Manual",11770,"Diesel",145,60.1,2
11350,"Fiesta",2018,"Manual",12981,"Petrol",145,65.7,1
16995,"Focus",2019,"Manual",10584,"Diesel",145,80.7,1.5
17750,"Galaxy",2017,"Manual",38609,"Diesel",125,56.5,2
10020,"Fiesta",2018,"Manual",29874,"Petrol",145,65.7,1
14250,"Kuga",2017,"Manual",13353,"Petrol",165,45.6,1.5
4698,"KA",2014,"Manual",22455,"Petrol",30,57.7,1.2
9490,"Fiesta",2017,"Manual",12620,"Petrol",0,65.7,1
9898,"Fiesta",2016,"Manual",32334,"Petrol",0,65.7,1
15789,"Focus",2019,"Manual",8800,"Petrol",150,60.1,1
16100,"Focus",2019,"Manual",7539,"Petrol",150,60.1,1
14998,"Focus",2016,"Manual",23589,"Diesel",20,67.3,2
19070,"Focus",2019,"Manual",4165,"Petrol",145,60.1,1
8500,"Fiesta",2015,"Semi-Auto",25047,"Petrol",0,57.7,1
11498,"Fiesta",2019,"Manual",1781,"Petrol",150,55.4,1.1
21000,"Kuga",2019,"Automatic",10671,"Petrol",145,31,1.5
11970,"Fiesta",2017,"Semi-Auto",5478,"Petrol",150,57.7,1
6295,"Focus",2011,"Manual",30000,"Petrol",145,47.9,1.6
12000,"Fiesta",2018,"Manual",15287,"Petrol",145,58.9,1
11500,"Fiesta",2017,"Automatic",6877,"Petrol",0,57.7,1
11500,"C-MAX",2017,"Manual",12951,"Diesel",20,68.9,1.5
9999,"Fiesta",2016,"Manual",14000,"Petrol",0,65.7,1
24990,"Focus",2019,"Manual",4380,"Petrol",145,34.5,2.3
18299,"Focus",2019,"Manual",731,"Petrol",145,60.1,1
18699,"Focus",2018,"Manual",11736,"Petrol",145,41.5,2
11000,"EcoSport",2017,"Manual",18494,"Diesel",145,64.2,1.5
19995,"Fiesta",2020,"Manual",1732,"Petrol",145,55.4,1
11000,"Fiesta",2017,"Manual",22728,"Petrol",0,65.7,1
20080,"Kuga",2019,"Manual",3651,"Diesel",145,47.9,2
10898,"C-MAX",2017,"Manual",12626,"Petrol",30,55.4,1
11298,"Fiesta",2019,"Manual",13546,"Petrol",145,58.9,1
9998,"C-MAX",2017,"Manual",12932,"Diesel",20,68.9,1.5
10490,"Fiesta",2018,"Manual",8864,"Petrol",150,64.2,1.1
11350,"Kuga",2014,"Automatic",40219,"Petrol",260,36.7,1.6
9160,"C-MAX",2016,"Manual",36303,"Petrol",30,55.4,1
7250,"Fiesta",2017,"Manual",32880,"Petrol",145,64.2,1.1
21810,"Edge",2018,"Automatic",24230,"Diesel",145,47.9,2
15299,"Fiesta",2019,"Manual",6283,"Petrol",145,60.1,1
7995,"Ka+",2016,"Manual",13057,"Petrol",30,57.7,1.2
8700,"Fiesta",2017,"Manual",11000,"Petrol",145,54.3,1.2
13699,"Mondeo",2016,"Manual",22914,"Petrol",145,47.9,1.5
23995,"S-MAX",2019,"Manual",10550,"Diesel",145,56.5,2
12000,"Fiesta",2017,"Automatic",6794,"Petrol",0,57.7,1
15420,"Focus",2019,"Manual",7294,"Petrol",145,60.1,1
10000,"Fiesta",2018,"Manual",10200,"Petrol",150,65.7,1
16199,"Kuga",2017,"Manual",18860,"Diesel",145,54.3,2
13500,"Fiesta",2019,"Manual",6,"Petrol",145,48.7,1.1
3650,"C-MAX",2010,"Manual",88000,"Petrol",200,40.9,1.6
22499,"Focus",2016,"Manual",21000,"Petrol",235,36.7,2.3
12698,"C-MAX",2018,"Manual",2087,"Petrol",150,49.6,1
11750,"Fiesta",2018,"Manual",7280,"Petrol",145,65.7,1
16495,"Focus",2019,"Automatic",11689,"Petrol",145,48.7,1
22999,"Puma",2019,"Manual",883,"Petrol",145,51.4,1
17499,"Kuga",2019,"Manual",8790,"Petrol",145,39.2,1.5
9290,"EcoSport",2017,"Manual",38454,"Petrol",125,53.3,1
950,"Fiesta",2004,"Manual",74000,"Petrol",160,45.6,1.2
13985,"Galaxy",2018,"Manual",55203,"Diesel",150,56.5,2
8191,"Fiesta",2017,"Manual",10435,"Petrol",125,54.3,1.2
7895,"B-MAX",2014,"Semi-Auto",6271,"Petrol",165,44.1,1.6
16500,"Kuga",2017,"Manual",23000,"Diesel",125,60.1,2
17998,"Focus",2019,"Manual",23521,"Petrol",145,60.1,1
15890,"Focus",2019,"Manual",13773,"Petrol",145,58.9,1
14499,"Fiesta",2019,"Manual",9033,"Petrol",150,55.4,1
11000,"Fiesta",2018,"Manual",15591,"Petrol",150,65.7,1
7791,"Fiesta",2015,"Manual",42627,"Petrol",20,62.8,1
13699,"Kuga",2016,"Manual",22132,"Diesel",30,64.2,1.5
4890,"S-MAX",2008,"Automatic",106000,"Petrol",555,29.1,2.3
33000,"Edge",2019,"Semi-Auto",10,"Diesel",145,37.2,2
9210,"Fiesta",2016,"Manual",19703,"Petrol",0,65.7,1
15000,"Focus",2019,"Manual",13337,"Diesel",145,62.8,1.5
17495,"Tourneo Custom",2018,"Manual",30732,"Diesel",145,32.5,2
6998,"Fiesta",2016,"Manual",49010,"Diesel",0,78.5,1.5
9499,"Focus",2016,"Manual",32113,"Diesel",0,74.3,1.5
10789,"Focus",2017,"Manual",21847,"Petrol",145,60.1,1
8300,"Fiesta",2017,"Manual",23060,"Petrol",0,65.7,1
17750,"Focus",2018,"Manual",15165,"Petrol",145,41.5,2
10799,"Fiesta",2017,"Manual",12644,"Petrol",145,62.8,1
6500,"Focus",2014,"Manual",45073,"Petrol",20,58.9,1
10750,"Focus",2017,"Manual",14436,"Petrol",20,60.1,1
13800,"Grand C-MAX",2018,"Manual",13768,"Petrol",145,47.1,1
16000,"Focus",2018,"Manual",9699,"Petrol",145,58.9,1
13000,"Kuga",2017,"Manual",23095,"Petrol",165,45.6,1.5
6995,"Fiesta",2016,"Manual",42000,"Petrol",125,54.3,1.2
17695,"Kuga",2017,"Manual",19543,"Diesel",145,54.3,2
15998,"Focus",2019,"Manual",10386,"Petrol",145,49.6,1
8400,"Fiesta",2017,"Manual",61564,"Petrol",0,65.7,1
9999,"Mondeo",2016,"Manual",77663,"Diesel",30,64.2,2
10300,"Fiesta",2018,"Manual",17150,"Petrol",145,65.7,1
19799,"Kuga",2019,"Manual",7767,"Diesel",145,47.9,2
14820,"Focus",2018,"Manual",22143,"Petrol",150,60.1,1
9991,"EcoSport",2017,"Manual",5925,"Petrol",145,44.8,1.5
10500,"Fiesta",2017,"Manual",12440,"Petrol",145,65.7,1
13800,"Fiesta",2019,"Manual",5626,"Petrol",145,58.9,1
7080,"Focus",2014,"Manual",35879,"Petrol",30,56.5,1
795,"KA",2008,"Manual",76000,"Petrol",205,43.5,1.3
35488,"Mustang",2019,"Automatic",12,"Petrol",145,30.7,2.3
11999,"EcoSport",2017,"Manual",24000,"Petrol",145,52.3,0
12500,"Fiesta",2018,"Manual",8816,"Petrol",150,56.5,1
7760,"Fiesta",2014,"Manual",36610,"Petrol",0,65.7,1
9098,"Fiesta",2015,"Manual",20430,"Petrol",20,62.8,1
9985,"EcoSport",2017,"Manual",27400,"Petrol",145,52.3,1
20000,"Kuga",2019,"Manual",2474,"Petrol",150,39.2,1.5
12500,"Grand Tourneo Connect",2017,"Manual",52175,"Diesel",30,64.2,1.5
11110,"Fiesta",2017,"Manual",24480,"Petrol",145,47.9,1.6
11740,"Fiesta",2017,"Semi-Auto",20109,"Petrol",145,54.3,1
7849,"Focus",2014,"Manual",35136,"Diesel",20,67.3,1.6
5770,"Fiesta",2014,"Manual",57530,"Diesel",0,76.4,1.5
14295,"Focus",2018,"Manual",5482,"Petrol",145,57.7,1
13231,"Focus",2018,"Manual",11856,"Petrol",145,57.7,1
12091,"Kuga",2016,"Manual",63741,"Diesel",125,60.1,2
11679,"EcoSport",2017,"Manual",12278,"Petrol",125,52.3,1
14600,"Focus",2018,"Manual",11033,"Petrol",145,58.9,1
15750,"Focus",2017,"Manual",43499,"Diesel",20,67.3,2
15500,"Focus",2017,"Manual",30801,"Diesel",20,67.3,2
10995,"Fiesta",2018,"Manual",2359,"Petrol",150,65.7,1
2995,"Focus",2009,"Manual",109000,"Diesel",145,53.3,1.8
17989,"Focus",2018,"Manual",19653,"Petrol",145,41.5,2
8137,"B-MAX",2016,"Manual",22034,"Diesel",0,74.4,1.5
9900,"Fiesta",2018,"Manual",33996,"Petrol",145,65.7,1
4560,"KA",2014,"Manual",35824,"Petrol",30,57.7,1.2
8200,"Fiesta",2016,"Manual",21731,"Petrol",0,65.7,1
6600,"Focus",2014,"Manual",45623,"Petrol",30,56.5,1
12000,"Kuga",2017,"Manual",24773,"Petrol",160,45.6,1.5
9300,"EcoSport",2017,"Semi-Auto",62152,"Petrol",160,44.8,1.5
17000,"Focus",2018,"Manual",12657,"Diesel",145,67.3,2
17520,"Focus",2019,"Manual",150,"Petrol",145,60.1,1
14499,"Fiesta",2019,"Manual",8721,"Petrol",145,58.9,1
7450,"Fiesta",2014,"Manual",33042,"Petrol",0,65.7,1
10000,"Focus",2017,"Manual",26488,"Diesel",0,74.3,1.5
9000,"Fiesta",2017,"Manual",18598,"Petrol",0,65.7,1
7160,"Fiesta",2016,"Manual",40065,"Diesel",0,88.3,1.5
25498,"Edge",2018,"Semi-Auto",19364,"Diesel",145,47.9,2
16399,"Kuga",2017,"Manual",17921,"Petrol",145,45.6,1.5
21000,"Puma",2020,"Manual",1000,"Petrol",145,50.4,1
7830,"Fiesta",2013,"Semi-Auto",26964,"Petrol",145,47.9,1.6
10210,"Focus",2016,"Manual",21018,"Diesel",0,74.3,1.5
10660,"B-MAX",2018,"Manual",9065,"Petrol",145,55.4,1
10600,"Fiesta",2017,"Manual",29358,"Petrol",0,65.7,1
10199,"Fiesta",2018,"Manual",39271,"Diesel",145,58.9,1.5
11100,"Fiesta",2017,"Manual",22403,"Petrol",150,65.7,1
13499,"Fiesta",2018,"Manual",5238,"Petrol",145,61.4,1
9000,"Focus",2014,"Manual",32516,"Diesel",20,67.3,1.6
16499,"Focus",2019,"Manual",10000,"Petrol",145,58.9,1
9345,"EcoSport",2017,"Manual",31468,"Petrol",125,53.3,1
8995,"Fiesta",2017,"Manual",8761,"Petrol",150,54.3,1.2
13500,"Fiesta",2018,"Semi-Auto",5886,"Petrol",145,48.7,1
10200,"Fiesta",2018,"Manual",12700,"Petrol",145,64.2,1.1
11390,"Focus",2017,"Manual",19419,"Petrol",145,60.1,1
4298,"KA",2014,"Manual",30658,"Petrol",30,57.7,1.2
21999,"Kuga",2019,"Automatic",10566,"Petrol",145,29.4,1.5
7610,"Fiesta",2015,"Manual",43394,"Petrol",20,62.8,1
12690,"Focus",2018,"Manual",16834,"Petrol",145,60.1,1
9710,"Fiesta",2016,"Manual",21314,"Petrol",20,62.8,1
17990,"Kuga",2019,"Manual",11658,"Petrol",145,35.3,1.5
13998,"Fiesta",2019,"Manual",5887,"Petrol",145,58.9,1
7795,"Focus",2014,"Manual",55202,"Diesel",125,56.5,2
7295,"Fiesta",2017,"Manual",22732,"Petrol",125,54.3,1.2
19799,"Kuga",2019,"Manual",7519,"Petrol",145,35.3,1.5
10995,"Fiesta",2018,"Manual",13659,"Petrol",150,65.7,1
12998,"Kuga",2017,"Manual",16733,"Diesel",145,64.2,1.5
5480,"KA",2014,"Manual",35000,"Petrol",30,57.7,1.2
13995,"Fiesta",2019,"Manual",8318,"Petrol",145,58.9,1
9499,"Fiesta",2017,"Manual",17378,"Petrol",145,65.7,1
15899,"Galaxy",2016,"Manual",39886,"Diesel",125,56.5,2
18499,"EcoSport",2020,"Manual",7,"Petrol",145,52.3,1
9998,"Fiesta",2018,"Manual",16567,"Petrol",145,55.4,1.1
5990,"Fiesta",2013,"Manual",55211,"Diesel",0,85.6,1.6
17500,"EcoSport",2019,"Manual",4455,"Diesel",145,58.9,1.5
16250,"Kuga",2017,"Manual",13193,"Diesel",145,60.1,2
15649,"Kuga",2018,"Manual",13805,"Diesel",145,54.3,1.5
14499,"Fiesta",2019,"Semi-Auto",7838,"Petrol",145,48.7,1
7561,"Focus",2015,"Manual",63630,"Diesel",20,67.3,1.6
12250,"Focus",2017,"Manual",12548,"Petrol",145,61.4,1
28489,"Mustang",2018,"Manual",15744,"Petrol",150,20.9,5
5700,"B-MAX",2014,"Automatic",59595,"Petrol",165,44.1,1.6
13195,"EcoSport",2018,"Manual",13491,"Petrol",145,54.3,1
23155,"Puma",2020,"Manual",1250,"Petrol",145,50.4,1
7995,"Fiesta",2015,"Manual",36015,"Petrol",0,65.7,1
16099,"Fiesta",2019,"Semi-Auto",8291,"Petrol",145,48.7,1
10600,"EcoSport",2017,"Manual",11119,"Petrol",150,52.3,1
11499,"Focus",2018,"Manual",22465,"Petrol",145,60.1,1
7499,"Fiesta",2015,"Manual",31000,"Petrol",125,54.3,1.2
5791,"Fiesta",2014,"Manual",39509,"Petrol",30,54.3,1.2
4500,"KA",2015,"Manual",38622,"Petrol",30,57.7,1.2
11499,"EcoSport",2017,"Manual",20057,"Petrol",145,52.3,1
9297,"B-MAX",2017,"Manual",28636,"Petrol",30,57.7,1
13698,"Kuga",2017,"Manual",35832,"Diesel",125,60.1,2
8800,"Fiesta",2017,"Manual",18481,"Petrol",0,65.7,1
10500,"B-MAX",2017,"Semi-Auto",20348,"Petrol",150,44.1,1.6
29495,"Tourneo Custom",2019,"Manual",7000,"Diesel",145,31.7,2
18298,"Focus",2019,"Automatic",6269,"Diesel",145,74.3,1.5
7495,"Focus",2017,"Manual",78000,"Diesel",0,74.3,1.5
8750,"Fiesta",2014,"Manual",25702,"Petrol",0,65.7,1
10250,"EcoSport",2017,"Manual",14554,"Petrol",125,53.3,1
12995,"EcoSport",2018,"Manual",13601,"Diesel",145,68.9,1.5
12500,"Focus",2017,"Manual",20668,"Petrol",20,61.4,1
12800,"Kuga",2017,"Manual",22865,"Diesel",30,64.2,1.5
9500,"Fiesta",2016,"Manual",24256,"Petrol",0,65.7,1
9290,"Galaxy",2013,"Manual",67000,"Diesel",145,49.6,2
14500,"Fiesta",2019,"Manual",3229,"Petrol",145,58.9,1
10500,"Focus",2016,"Manual",23499,"Petrol",20,60.1,1
17999,"S-MAX",2017,"Manual",16018,"Diesel",145,56.5,2
11994,"Fiesta",2018,"Manual",33651,"Petrol",145,65.7,1
19890,"Kuga",2019,"Manual",8500,"Diesel",145,47.9,2
14985,"Kuga",2017,"Automatic",20766,"Petrol",235,38.2,1.5
12999,"EcoSport",2018,"Manual",34664,"Petrol",145,54.3,1
13798,"Fiesta",2019,"Manual",11680,"Petrol",145,58.9,1
11300,"Fiesta",2017,"Manual",13550,"Petrol",145,65.7,1
17000,"Focus",2019,"Manual",6000,"Petrol",145,58.9,1
7350,"Focus",2015,"Manual",59201,"Diesel",20,67.3,1.6
7991,"Fiesta",2016,"Manual",28137,"Petrol",125,54.3,1.2
12998,"C-MAX",2017,"Manual",3438,"Diesel",150,68.9,1.5
19299,"Galaxy",2017,"Manual",40255,"Diesel",125,56.5,2
9250,"Fiesta",2015,"Manual",13437,"Petrol",0,65.7,1
8040,"Fiesta",2015,"Manual",25283,"Petrol",0,65.7,1
10995,"C-MAX",2018,"Manual",10703,"Petrol",145,48.7,1
13991,"Fiesta",2018,"Manual",13456,"Petrol",145,62.8,1
10319,"B-MAX",2017,"Semi-Auto",11617,"Petrol",145,44.1,1.6
7475,"Focus",2015,"Manual",50000,"Petrol",20,61.4,1
5698,"Focus",2014,"Manual",70745,"Petrol",20,60.1,1
9487,"Fiesta",2017,"Manual",26700,"Petrol",145,65.7,1
18990,"S-MAX",2017,"Semi-Auto",35601,"Diesel",145,52.3,2
9995,"Fiesta",2018,"Manual",35455,"Petrol",145,65.7,1
16399,"Kuga",2019,"Manual",11494,"Petrol",145,39.2,1.5
16000,"S-MAX",2016,"Semi-Auto",34464,"Diesel",125,56.5,2
9200,"Fiesta",2017,"Manual",32463,"Petrol",0,65.7,1
7840,"C-MAX",2015,"Manual",50617,"Diesel",20,68.9,1.5
16980,"Fiesta",2019,"Manual",2999,"Petrol",145,56.5,1
7899,"Fiesta",2018,"Manual",30390,"Petrol",145,64.2,1.1
10270,"Fiesta",2017,"Manual",12741,"Petrol",150,65.7,1
8650,"Fiesta",2017,"Manual",7207,"Petrol",145,54.3,1.2
18490,"Kuga",2019,"Manual",18694,"Diesel",145,39.2,2
7899,"S-MAX",2013,"Automatic",81514,"Diesel",200,47.1,2
14598,"Focus",2019,"Manual",13882,"Petrol",145,58.9,1
19995,"Kuga",2019,"Manual",16000,"Diesel",150,47.9,2
20200,"Kuga",2018,"Automatic",6808,"Petrol",145,38.2,1.5
